toy_id,Nnorm,P_CF3_vis_dir,P_Ar_dbleStar,K_Ar_dbleStar_Q_Ar,K_Ar_dbleStar_Q_CF4,inv_tau_dis_K_relax,tau_uv_K_CF4_Q_CF4,P_CF4_dir,K_Ar3rd_Q_CF4,P_Ar3rd,P_CF3_uv_dir
57,0.005833166212837941,0.10221113964099944,0.23096978099107912,0.32998895722690097,11.499999999999998,0.014792957848294744,0.065,0.16578702877436263,50.05,0.4182441415217594,2.9495515349677195e-34
58,0.005390620500324095,0.10495805324088797,0.24964126996805458,0.15387797024489266,5.423298665110313,0.007376308358185257,0.065,0.17847474295582066,50.05,0.3748141298507282,6.175694530408212e-27
59,0.005588664720535327,0.10538950201838487,0.23982860217767196,0.3335099661688249,11.499999999999941,0.01051460466205282,0.065,0.1674080433242695,50.05,0.41698969657437357,2.5607529669828106e-28
60,0.005973576222724544,0.0996549853982353,0.2112232869247222,0.26674596931739103,11.499999999999998,0.013473458871611046,0.065,0.15983600543045276,50.05,0.38813494706026846,1.872712835989558e-29
61,0.004508720248787784,0.1250054725899154,0.3055203042709571,0.320871736319391,11.499999999999998,0.0034788076051263483,0.065,0.21486199106812578,50.05,0.41444455908411443,8.516272742528515e-31
62,0.004828954671350866,0.11678108867932628,0.28608136981740195,0.36661759096498453,11.499999958194902,0.0055381467712082725,0.065,0.1982628216868433,50.05,0.38569234673449265,3.615525643079924e-21
63,0.005869670466032301,0.09958056124194213,0.2153173668988221,0.3055484386093477,11.499999999947272,0.011722761912464554,0.065,0.16044684014833105,50.05,0.40525545540204533,2.3879997075393534e-27
64,0.005299029374992816,0.10922820487856695,0.2480629400714205,0.32538201993746335,11.499999999838009,0.010721858813500008,0.065,0.18020620710165544,50.05,0.4425504523124832,1.3002654028170698e-27
65,0.005057325654169825,0.11183254597934884,0.26016349870645783,0.33789521262862754,11.499999999999972,0.010524735726116601,0.065,0.18439712988673485,50.05,0.49065638704995035,1.7705580470109858e-32
66,0.004575118438134857,0.13045214921348347,0.30993176488425883,0.3402546643310661,11.49999999999977,0.005650628266178731,0.065,0.21019650441444634,50.05,0.46578816102446985,2.722063948725102e-18
67,0.006126845911771358,0.09583099574496948,0.22159013842486647,0.3406371621954793,11.499999999894897,0.014619642155610357,0.065,0.15504469354662764,50.05,0.3699268129636618,5.355356362545235e-27
68,0.004343524768719759,0.13744859081437688,0.28945217690989866,0.30400452952836976,11.499999999398984,0.007491856227668387,0.065,0.21701617219356453,50.05,0.49315810076995104,4.415985552280347e-24
69,0.0043466119344907315,0.13313732270345796,0.29136501005831655,0.28494557689924793,11.499999999999998,0.0043672447900123664,0.065,0.21857206093893647,50.05,0.43214038955467887,2.3138830551079583e-47
70,0.0032389826330953653,0.18399177569140113,0.43212414494965284,0.323824605501054,11.499999999999998,0.0017488257151525924,0.065,0.30016433140653437,50.05,0.6090552952234066,5.615738180993901e-15
71,0.006740867203687682,0.08873265874047932,0.20938319091550844,0.3602029671772747,11.499999999999998,0.015977223252395683,0.065,0.1413639493794313,50.05,0.34766766098078344,4.7968661777854225e-40
72,0.0035865478012739186,0.15391387091380032,0.35972744793739714,0.26685752879742114,11.499999999999998,0.0028224749239871482,0.065,0.2685579748584348,50.05,0.5048431731231805,6.497612582728788e-37
73,0.005209924463123844,0.1115053518396617,0.2566980039479871,0.11157398199923739,4.117211836088408,0.011829083975268677,0.065,0.1824625040601937,50.05,0.44861919452914445,4.235624909167062e-23
74,0.0046225765068505864,0.13573928691246165,0.27399994855214505,0.28370728373499066,11.499999999999998,0.0021607188570249717,0.065,0.20350375563047832,50.05,0.4210168693521366,1.7039619146872158e-26
75,0.004677161403900979,0.12834536805973296,0.2597703928108874,0.23577481095982086,10.2181714580612,0.013988016418809663,0.065,0.2062056421669344,50.05,0.5039266949019188,4.674272859834716e-20
76,0.005501283465662875,0.10405547127685513,0.24669860115241815,0.30256069081490444,11.499999999999998,0.01145979294518561,0.065,0.1724428821141369,50.05,0.4420993850181566,6.078332353953334e-25
77,0.005456862013902731,0.10884708165327613,0.2475698171794112,0.2876229445833429,11.499999999999998,0.007073747153934966,0.065,0.1786037390689957,50.05,0.3489798686407856,2.0636271940542648e-25
78,0.005682491386581874,0.10552584969007642,0.22540370281153277,0.31457949090146187,11.499999972612784,0.007176603458555288,0.065,0.16785242740533693,50.05,0.357672049555655,7.789604694438583e-20
79,0.004623011262105224,0.12467758721082102,0.28995891165603577,0.3347561278139258,11.499999999999957,0.0060295313955516395,0.065,0.21054614527164056,50.05,0.45314293802682015,1.2444288508160945e-33
80,0.005442844469797369,0.10699925470119012,0.25544582036631275,0.2501423708391744,8.039926566633483,0.007197614487109049,0.065,0.1753927147263487,50.05,0.39280232024628603,3.7030307108051774e-32
81,0.005819637157491706,0.10574482077024919,0.2307310529321429,0.2986609668564687,11.499999999999998,0.017239735589735513,0.065,0.16311688421736237,50.05,0.40894179664344676,3.7765639964695927e-20
82,0.005525305262403705,0.11315505856123058,0.2418963306327149,0.24368291963164182,8.571365586394267,0.011413002698776164,0.065,0.17024029968642854,50.05,0.39206914269638593,4.1546244429658355e-28
83,0.005620494361809114,0.09897542537329074,0.25017257232091467,0.35756845090474215,11.499999999999998,0.005277083367021806,0.065,0.17200691644745797,50.05,0.34069276661586034,1.2174055147651928e-40
84,0.0038175110269181214,0.15933833500430758,0.33755216999362186,0.31632826552155663,11.499999973768878,0.0010435717570821744,0.065,0.2478635698813154,50.05,0.48555482396334904,2.1122077548112106e-25
85,0.004961046246233439,0.12080027286581266,0.274557990747528,0.3344469683038009,11.499999989904481,0.009923499411464663,0.065,0.19607079287628842,50.05,0.42339521752439735,2.863825856900832e-21
86,0.006346049118897108,0.08456243001399734,0.22176431649403955,0.10935960710760907,4.089707358185224,0.002781784568072458,0.065,0.15431572075060257,50.05,0.2764444144349762,7.239784037822692e-38
87,0.004056636959084355,0.15255970240299077,0.33029453759644634,0.31718289352310186,11.499999999999998,0.004844848926393207,0.065,0.2365773961848049,50.05,0.5375260930488922,7.394926157047739e-21
88,0.006011935697998121,0.09915291733965781,0.22212379635454987,0.3080268071300852,11.499999999999998,0.010891174940722032,0.065,0.15822327854302454,50.05,0.3602605036171709,2.431574256438542e-22
89,0.0052798404050945795,0.11648215762875112,0.24002457083899442,0.15854523446122962,6.811077013531409,0.011884216183075834,0.065,0.18422491883736675,50.05,0.436050239174342,5.1741961526516e-29
90,0.005571086681479814,0.102479228279656,0.23420828965062296,0.29092793872302486,10.90075071285177,0.011258429766024602,0.065,0.17116804570932856,50.05,0.4305956413244253,2.787037095425913e-23
91,0.0050596628847848395,0.11627723915848698,0.2600197164227928,0.32220642496372925,11.499999966744166,0.013749543518563629,0.065,0.18642565810265277,50.05,0.4497861434764666,1.0371538790854514e-20
92,0.004086502394097809,0.15001860021996868,0.319447805180686,0.25796954395822,10.168447818638935,0.0067811004238013586,0.065,0.22957823003294936,50.05,0.5226814241947306,1.2999039587121084e-32
93,0.004126493990178669,0.13913361215402487,0.32698478223115757,0.31802395619549967,11.499999999999645,0.0006607749547815679,0.065,0.23682932025533088,50.05,0.4328266271885933,1.3066971202095572e-15
94,0.0063824325533482175,0.09275375103678078,0.19958159522898059,0.29763273205503943,11.499999887774223,0.01391828284618309,0.065,0.15011374095509944,50.05,0.36576443382793333,1.9691574574173617e-30
95,0.005286364882543679,0.10915532931309177,0.25643919523745856,0.33823153313847215,11.49999999452973,0.0041375807030366845,0.065,0.17680686749999458,50.05,0.38280363724971816,1.598290936328074e-27
96,0.005470205472234308,0.10783891538255494,0.24456315659853994,0.20050616758127113,6.795099328082984,0.002693692289660518,0.065,0.17186321057793466,50.05,0.3292617017388767,9.02508850296811e-31
97,0.005886480219687345,0.09620552612256864,0.22753409204606673,0.1882475281216649,7.805414108678487,0.008491867298689346,0.065,0.1687260719244308,50.05,0.356324080601943,4.859379232565965e-27
98,0.0028283390742888494,0.20001371842514343,0.46902026343399605,0.2728072283427112,11.499999999997652,0.0007303368544833552,0.065,0.33468068417291086,50.05,0.6960158802930828,5.2402662922292445e-14
99,0.0025101635066280413,0.23160405654896238,0.4916403974113018,0.05583665031782915,2.884585329854208,0.0017977668902906438,0.065,0.379713568879036,50.05,0.803002222357421,2.163647170674028e-29
