concentration,electric_field,gap_mm,pressure,ne,ni,CF4,ErrCF4,Ar_dbleStar,ErrAr_dbleStar,CF3,ErrCF3,Ar_3rd,ErrAr_3rd,Ar_696,ErrAr_696,Ar_727,ErrAr_727,Ar_750,ErrAr_750,Ar_763,ErrAr_763,Ar_772,ErrAr_772,Ar_794,ErrAr_794
15.0,22.7,0.57,1.0,125.81,167.76,10.30919640728082,0.28625614983497505,413.63166679914156,1.8132150238375562,0.8663858198871314,0.08298471114307726,0.0,0.0,292.592003815277,1.5250133496721074,292.592003815277,1.5250133496721074,336.1894920912487,1.634686538823339,336.1894920912487,1.634686538823339,292.592003815277,1.5250133496721074,313.75089420554804,1.5791918898357107
15.0,44.9,0.05,0.2,97.26,95.98,11.659469463294263,0.3462360320888903,42.92617725683734,0.6643454649043844,0.9973267530331071,0.10126318940773292,0.2878881348961546,0.0544057435958172,33.66234834464322,0.5883084310475002,33.66234834464322,0.5883084310475002,37.88813489615463,0.6241435414672502,37.88813489615463,0.6241435414672502,33.66234834464322,0.5883084310475002,35.68784700801974,0.6057494682975708
15.0,59.3,0.05,1.0,96.67,96.94,8.575566359780698,0.2978417306069715,117.40974449156926,1.10206246781124,0.9103134374676735,0.0970397384881231,0.0,0.0,86.97631116168408,0.9485377789467384,86.97631116168408,0.9485377789467384,99.4310541015827,1.0141802816821055,99.4310541015827,1.0141802816821055,86.97631116168408,0.9485377789467384,93.04851556842867,0.9810900365175962
20.0,4.6,0.57,0.05,151.09,150.89,12.045800516248594,0.2823579192230001,77.2321133099477,0.7149589361834268,1.3038586273082269,0.09289608079699649,0.0,0.0,58.700112515719105,0.6233064288140576,58.700112515719105,0.6233064288140576,66.27175855450393,0.6622872386572248,66.27175855450393,0.6622872386572248,58.700112515719105,0.6233064288140576,62.373419816003704,0.6425129975252681
20.0,24.4,0.57,1.0,96.11,135.68,14.847570492144419,0.3930460257522444,390.7189678493393,2.016266613470286,1.0924981791697015,0.10661690527478512,0.0,0.0,276.6413484548954,1.6965796669715167,276.6413484548954,1.6965796669715167,318.0106128394548,1.8190159963791654,318.0106128394548,1.8190159963791654,276.6413484548954,1.6965796669715167,296.58724378316515,1.7566771223997182
20.0,45.5,0.05,0.2,99.83,98.69,14.57477712110588,0.38209418256557454,41.460482820795356,0.6444461627353233,1.2421115897024944,0.11154491360973698,0.15025543423820495,0.0387957862987821,32.425122708604626,0.5699152505889783,32.425122708604626,0.5699152505889783,36.45196834618852,0.6042685017271631,36.45196834618852,0.6042685017271631,32.425122708604626,0.5699152505889783,34.42852849844736,0.5872576663167326
20.0,60.0,0.05,1.0,99.82,100.51,11.46062913243839,0.3388406035922213,112.40232418353037,1.0611550933171998,1.2823081546784212,0.11334109896799,0.0,0.0,83.61049889801643,0.9152118289365857,83.61049889801643,0.9152118289365857,95.29152474454018,0.9770535235613392,95.29152474454018,0.9770535235613392,83.61049889801643,0.9152118289365857,89.63133640552996,0.9475914928927045
20.0,197.2,0.57,10.0,199.83,1128.14,59.43552019216334,0.5453718152005195,2054.136015613271,3.206153081655945,4.488815493169193,0.14987718692760782,0.0,0.0,1442.305960066056,2.68657120051254,1442.305960066056,2.68657120051254,1663.3138167442326,2.8850726474865835,1663.3138167442326,2.8850726474865835,1442.305960066056,2.68657120051254,1545.7138567782615,2.7812127132645337
20.0,248.3,0.05,10.0,87.1,118.52,14.236509758897819,0.4042897097969922,372.4225028702641,2.0678016604335303,1.0332950631458095,0.10891886315160894,0.0,0.0,264.6613088404133,1.7431555799453267,264.6613088404133,1.7431555799453267,304.2709529276694,1.8690510768801958,304.2709529276694,1.8690510768801958,264.6613088404133,1.7431555799453267,283.5820895522388,1.8043896263492207
50.0,5.2,0.57,0.05,252.93,254.66,36.48044913612462,0.3797780990051251,49.88732060253825,0.4441144639271511,3.605740718775946,0.11939800633014272,0.003953663068833274,0.003953663068833274,37.86027754714743,0.3868937594662576,37.86027754714743,0.3868937594662576,42.77468074170719,0.4112379791916374,42.77468074170719,0.4112379791916374,37.86027754714743,0.3868937594662576,40.244336377653894,0.39888914057170527
50.0,31.3,0.57,1.0,150.14,261.31,56.11429332622886,0.6113480668271554,246.5632076728387,1.2814920902240372,5.5548155055281745,0.19234753001456845,0.0,0.0,179.83881710403625,1.0944439198512894,179.83881710403625,1.0944439198512894,205.2284534434528,1.169150932648672,205.2284534434528,1.169150932648672,179.83881710403625,1.0944439198512894,192.11402690821902,1.1311789946179105
50.0,45.7,0.05,0.2,106.18,105.04,39.42362026747033,0.6093360753295088,27.839517799962326,0.5120466083657256,3.3057072895083817,0.17644560176299862,0.0847617253720098,0.028253908457336597,21.76492748163496,0.45274874144742566,21.76492748163496,0.45274874144742566,24.50555660199661,0.4804087679358391,24.50555660199661,0.4804087679358391,21.76492748163496,0.45274874144742566,22.970427575814654,0.4651180344647107
50.0,65.8,0.05,1.0,97.7,99.96,34.442169907881265,0.5937422727645107,76.6632548618219,0.8858217614501046,3.4390992835209824,0.18761824749051545,0.0,0.0,57.80962128966223,0.7692239192653402,57.80962128966223,0.7692239192653402,65.46571136131013,0.8185772373851466,65.46571136131013,0.8185772373851466,57.80962128966223,0.7692239192653402,61.87308085977482,0.795799366117714
50.0,273.0,0.57,10.0,118.38,920.3,248.13313059638455,1.4477821227011967,1287.7175198513262,3.298155550849901,24.421354958607875,0.454198515248186,0.0,0.0,930.6470687616152,2.8038407225528417,930.6470687616152,2.8038407225528417,1064.1240074336881,2.9981748227145553,1064.1240074336881,2.9981748227145553,930.6470687616152,2.8038407225528417,994.7457340767022,2.8987908037044825
50.0,314.6,0.05,10.0,79.9,142.02,57.44680851063829,0.8479291457298783,257.73466833541926,1.796027699832591,5.707133917396746,0.2672610325915222,0.0,0.0,187.78473091364205,1.5330515141709697,187.78473091364205,1.5330515141709697,214.56821026282853,1.6387371517730072,214.56821026282853,1.6387371517730072,187.78473091364205,1.5330515141709697,200.2127659574468,1.5829693029986018
80.0,5.2,0.57,0.05,148.93,150.46,68.91156919358087,0.6802287365634734,23.178674545088295,0.3945056287267409,7.271872691868663,0.22096935032437162,0.0,0.0,17.451151547706974,0.34231107490850426,17.451151547706974,0.34231107490850426,19.88853823944135,0.36543516616364136,19.88853823944135,0.36543516616364136,17.451151547706974,0.34231107490850426,18.59934197273887,0.35339279841377197
80.0,36.6,0.57,1.0,96.72,193.45,131.38957816377172,1.1655269372243138,113.16170388751034,1.081662055730522,13.937138130686519,0.37960214538225434,0.0,0.0,83.2402812241522,0.9277022832268459,83.2402812241522,0.9277022832268459,94.46856906534326,0.9882925569359242,94.46856906534326,0.9882925569359242,83.2402812241522,0.9277022832268459,88.94747725392887,0.9589780651424772
80.0,46.6,0.05,0.2,97.33,96.35,68.07767389294155,0.8363325357019921,11.404500154114867,0.34230620053339533,6.0515771088050965,0.24935089077389494,0.051371622315832734,0.022974087922529435,8.77427309154423,0.3002494440810122,8.77427309154423,0.3002494440810122,9.811979862324053,0.31750821206950464,9.811979862324053,0.31750821206950464,8.77427309154423,0.3002494440810122,9.308537963628892,0.30925545963818785
80.0,71.2,0.05,1.0,111.95,116.96,69.64716391246091,0.7887505392975461,32.59490844126842,0.5395886846105924,7.422956677087986,0.25749951416524475,0.0,0.0,24.653863331844573,0.469278268389949,24.653863331844573,0.469278268389949,27.682000893255918,0.4972636233931855,27.682000893255918,0.4972636233931855,24.653863331844573,0.469278268389949,26.03841000446628,0.4822754796495967
100.0,6.0,0.57,0.05,340.29,344.47,97.66375738340827,0.5357252558968806,0.0,0.0,9.791648299979428,0.16963025289796127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,39.4,0.57,1.0,92.87,203.97,218.86508021966188,1.5351489329580523,0.0,0.0,23.81824055130828,0.5064273076905286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,47.7,0.05,0.2,101.45,100.5,91.80877279448003,0.9512968647763261,0.0,0.0,7.806801379990143,0.27740260777664444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,73.9,0.05,1.0,97.03,101.94,103.41131608780789,1.0323596387213154,0.0,0.0,10.945068535504483,0.3358584094981001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,358.4,0.57,10.0,2882.86,25091.95,867.7285750955648,0.5486307853556429,0.0,0.0,92.93930333072018,0.1795510421483162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,400.2,0.05,10.0,129.15,257.92,198.9005032907472,1.2409970118249585,0.0,0.0,21.0840108401084,0.40404469610994187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
