gas_mixture,kind,pressure_bar,concentration_percent,concentration_fraction,wavelength_nm,intensity_ph_MeV_nm,plot_intensity,raw_plot_scale,normalisation_reference
ArCF4,model,1,0.1,0.001,751.6758379189595,14.65829966822293,14.65829966822293,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,751.975987993997,13.430086212780756,13.430086212780756,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,752.2761380690346,12.130302422966372,12.130302422966372,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,752.5762881440721,10.8021091133476,10.8021091133476,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,752.8764382191096,9.485836808016597,9.485836808016597,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,753.1765882941471,8.217359010446026,8.217359010446026,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,753.4767383691847,7.027051397797412,7.027051397797412,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,753.7768884442222,5.939380655697793,5.939380655697793,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,754.0770385192596,4.973108258702771,4.973108258702771,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,754.3771885942972,4.142044083823681,4.142044083823681,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,754.6773386693347,3.456245732077156,3.456245732077156,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,754.9774887443722,2.9235328891505463,2.9235328891505463,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,755.2776388194097,2.551171003282522,2.551171003282522,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,755.5777888944473,2.3475726598673465,2.3475726598673465,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,755.8779389694848,2.3238654892390445,2.3238654892390445,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,756.1780890445223,2.4951799149974616,2.4951799149974616,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,756.4782391195598,2.881517405366486,2.881517405366486,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,756.7783891945974,3.508070643257874,3.508070643257874,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,757.0785392696348,4.404883344116391,4.404883344116391,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,757.3786893446724,5.6057626789321695,5.6057626789321695,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,757.6788394197099,7.146395079213301,7.146395079213301,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,757.9789894947475,9.061669448688296,9.061669448688296,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,758.2791395697849,11.382281230366027,11.382281230366027,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,758.5792896448224,14.13077394212434,14.13077394212434,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,758.87943971986,17.317265415302966,17.317265415302966,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,759.1795897948975,20.935193915587245,20.935193915587245,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,759.479739869935,24.95749143054144,24.95749143054144,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,759.7798899449725,29.333633141029907,29.333633141029907,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,760.0800400200101,33.98800990169689,33.98800990169689,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,760.3801900950475,38.8200145744317,38.8200145744317,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,760.6803401700851,43.70611970313796,43.70611970313796,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,760.9804902451226,48.504057909474206,48.504057909474206,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,761.2806403201602,53.059011106728725,53.059011106728725,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,761.5807903951976,57.21149193290572,57.21149193290572,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,761.8809404702351,60.80638824111838,60.80638824111838,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,762.1810905452727,63.7024686085626,63.7024686085626,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,762.4812406203102,65.78154058595125,65.78154058595125,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,762.7813906953477,66.95643350939898,66.95643350939898,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,763.0815407703852,67.1770527894134,67.1770527894134,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,763.3816908454228,66.43391811652943,66.43391811652943,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,763.6818409204602,64.75883620025283,64.75883620025283,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,763.9819909954978,62.22264075513824,62.22264075513824,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,764.2821410705353,58.93022299265027,58.93022299265027,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,764.5822911455729,55.013338086551336,55.013338086551336,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,764.8824412206103,50.62187452762979,50.62187452762979,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,765.1825912956479,45.914390782892745,45.914390782892745,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,765.4827413706854,41.04874650229913,41.04874650229913,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,765.782891445723,36.17358646515449,36.17358646515449,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,766.0830415207604,31.42128962260228,31.42128962260228,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,766.3831915957979,26.902797235818586,26.902797235818586,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,766.6833416708355,22.704512302176717,22.704512302176717,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,766.9834917458729,18.887246348053825,18.887246348053825,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,767.2836418209105,15.487004216162484,15.487004216162484,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,767.583791895948,12.51726038766422,12.51726038766422,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,767.8839419709856,9.972300534767086,9.972300534767086,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,768.184092046023,7.831179498445229,7.831179498445229,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,768.4842421210606,6.061874441071013,6.061874441071013,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,768.7843921960981,4.625277156190418,4.625277156190418,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,769.0845422711357,3.478757620214972,3.478757620214972,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,769.3846923461731,2.57912713586425,2.57912713586425,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,769.6848424212106,1.884921241364544,1.884921241364544,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,769.9849924962482,1.3580007093728788,1.3580007093728788,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,770.2851425712856,0.964528054870553,0.964528054870553,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,770.5852926463232,0.6754152865992523,0.6754152865992523,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,770.8854427213607,0.4663574173245189,0.4663574173245189,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,771.1855927963983,0.3175687689192194,0.3175687689192194,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,771.4857428714357,0.2133296887812395,0.2133296887812395,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,771.7858929464733,0.1414344375041266,0.1414344375041266,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,772.0860430215108,0.092610759384811,0.092610759384811,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,772.3861930965484,0.0599612088867417,0.0599612088867417,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,772.6863431715858,0.0384578864243608,0.0384578864243608,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,772.9864932466234,0.0245070886308405,0.0245070886308405,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,773.2866433216609,0.0155889558860031,0.0155889558860031,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,773.5867933966983,0.0099693736699262,0.0099693736699262,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,773.8869434717359,0.0064766612839005,0.0064766612839005,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,774.1870935467734,0.0043332971797611,0.0043332971797611,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,774.487243621811,0.0030323939576864,0.0030323939576864,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,774.7873936968484,0.0022492260268431,0.0022492260268431,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,775.087543771886,0.0017793250504062,0.0017793250504062,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,775.3876938469235,0.0014961213221357,0.0014961213221357,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,775.6878439219611,0.0013225757687572,0.0013225757687572,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,775.9879939969985,0.0012125725090404,0.0012125725090404,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,776.2881440720361,0.0011389577185726,0.0011389577185726,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,776.5882941470736,0.0010860007748033,0.0010860007748033,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,776.888444222111,0.0010447333002095,0.0010447333002095,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,777.1885942971486,0.0010101213766379,0.0010101213766379,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,777.4887443721861,0.000979381458633,0.000979381458633,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,777.7888944472237,0.0009509955531645,0.0009509955531645,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,778.0890445222611,0.0009241455822431,0.0009241455822431,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,778.3891945972987,0.0008983942217538,0.0008983942217538,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,778.6893446723362,0.0008735079454639,0.0008735079454639,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,778.9894947473738,0.0008493606002765,0.0008493606002765,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,779.2896448224112,0.0008258817575832,0.0008258817575832,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,779.5897948974488,0.0008030295142247,0.0008030295142247,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,779.8899449724863,0.0007807764076292,0.0007807764076292,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,780.1900950475238,0.0007591022420051,0.0007591022420051,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,780.4902451225613,0.000737990493547,0.000737990493547,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,780.7903951975989,0.0007174265373342,0.0007174265373342,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,781.0905452726364,0.0006973967857135,0.0006973967857135,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,781.3906953476738,0.0006778882750746,0.0006778882750746,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,781.6908454227114,0.0006588884695314,0.0006588884695314,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,781.9909954977489,0.0006403851678061,0.0006403851678061,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,782.2911455727865,0.0006223664584213,0.0006223664584213,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,782.5912956478239,0.0006048206971531,0.0006048206971531,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,782.8914457228615,0.0005877364945917,0.0005877364945917,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,783.191595797899,0.0005711027082363,0.0005711027082363,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,783.4917458729365,0.0005549084366084,0.0005549084366084,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,783.791895947974,0.0005391430142701,0.0005391430142701,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,784.0920460230116,0.0005237960072581,0.0005237960072581,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,784.3921960980491,0.000508857208726,0.000508857208726,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,784.6923461730865,0.0004943166347067,0.0004943166347067,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,784.9924962481241,0.0004801645199561,0.0004801645199561,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,785.2926463231616,0.0004663913138656,0.0004663913138656,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,785.5927963981992,0.0004529876764348,0.0004529876764348,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,785.8929464732366,0.0004399444743026,0.0004399444743026,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,786.1930965482742,0.0004272527768357,0.0004272527768357,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,786.4932466233117,0.0004149038522738,0.0004149038522738,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,786.7933966983492,0.0004028891639302,0.0004028891639302,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,787.0935467733867,0.0003912003664487,0.0003912003664487,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,787.3936968484243,0.0003798293021147,0.0003798293021147,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,787.6938469234618,0.0003687679972226,0.0003687679972226,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,787.9939969984993,0.0003580086584965,0.0003580086584965,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,788.2941470735368,0.000347543669565,0.000347543669565,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,788.5942971485744,0.0003373655874908,0.0003373655874908,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,788.8944472236119,0.0003274671393522,0.0003274671393522,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,789.1945972986493,0.0003178412188781,0.0003178412188781,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,789.4947473736869,0.0003084808831354,0.0003084808831354,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,789.7948974487244,0.0002993793492686,0.0002993793492686,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,790.0950475237619,0.0002905299912901,0.0002905299912901,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,790.3951975987994,0.0002819263369226,0.0002819263369226,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,790.695347673837,0.0002735620644915,0.0002735620644915,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,790.9954977488745,0.0002654309998675,0.0002654309998675,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,791.295647823912,0.0002575271134593,0.0002575271134593,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,791.5957978989495,0.0002498445172552,0.0002498445172552,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,791.8959479739871,0.0002423774619133,0.0002423774619133,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,792.1960980490246,0.0002351203339005,0.0002351203339005,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,792.496248124062,0.0002280676526788,0.0002280676526788,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,792.7963981990996,0.0002212140679389,0.0002212140679389,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,793.0965482741371,0.000214554356881,0.000214554356881,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,793.3966983491746,0.0002080834215415,0.0002080834215415,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,793.6968484242121,0.0002017962861655,0.0002017962861655,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,793.9969984992497,0.0001956880946249,0.0001956880946249,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
ArCF4,model,1,0.1,0.001,794.2971485742872,0.0001897541078809,0.0001897541078809,1.0,/home/daniel/GitHub/ScintillationModel_RareGasMixtures_2/data/Parameters/ArCF4_primary.csv
