mixture,concentration_percent,pressure_bar,wavelength_nm,experimental_ph_MeV_nm
ArN2,0.1,1,420.36,2.740996724565229
ArN2,0.1,1,420.71,3.1397362505735127
ArN2,0.1,1,421.07,2.786852338616968
ArN2,0.1,1,421.42,2.786852338616968
ArN2,0.1,1,421.78,2.8469809112827402
ArN2,0.1,1,422.13,2.786852338616968
ArN2,0.1,1,422.49,2.786852338616968
ArN2,0.1,1,422.84,2.8469809112827402
ArN2,0.1,1,423.2,2.786852338616968
ArN2,0.1,1,423.55,2.741306846612547
ArN2,0.1,1,423.91,2.741306846612547
ArN2,0.1,1,424.26,2.741306846612547
ArN2,0.1,1,424.61,2.7736710022836784
ArN2,0.1,1,424.97,2.910384911487798
ArN2,0.1,1,425.32,2.9874485766663805
ArN2,0.1,1,425.68,2.8470979551729347
ArN2,0.1,1,426.03,2.933654039696645
ArN2,0.1,1,426.39,3.0223446751007623
ArN2,0.1,1,426.74,3.0223446751007623
ArN2,0.1,1,427.1,3.1863042624057463
ArN2,0.1,1,427.45,3.3377473527398376
ArN2,0.1,1,427.8,3.1863042624057463
ArN2,0.1,1,428.16,3.5647548834112674
ArN2,0.1,1,428.51,4.057033761626979
ArN2,0.1,1,428.87,4.362255667820963
ArN2,0.1,1,429.22,4.926801623130082
ArN2,0.1,1,429.58,5.089994958448735
ArN2,0.1,1,429.93,5.278713437839995
ArN2,0.1,1,430.28,5.396472045607339
ArN2,0.1,1,430.64,5.396472045607339
ArN2,0.1,1,430.99,5.458761831236698
ArN2,0.1,1,431.35,6.042428152148636
ArN2,0.1,1,431.7,6.278468097403485
ArN2,0.1,1,432.05,6.278468097403485
ArN2,0.1,1,432.41,6.278468097403485
ArN2,0.1,1,432.76,6.278468097403485
ArN2,0.1,1,433.11,6.278468097403485
ArN2,0.1,1,433.47,5.083406607798914
ArN2,0.1,1,433.82,4.375146597486698
ArN2,0.1,1,434.17,3.8936068520245684
ArN2,0.1,1,434.53,3.6265840830170077
ArN2,0.1,1,434.88,3.5428531119746594
ArN2,0.1,1,435.24,3.5428531119746594
ArN2,0.1,1,435.59,3.5282243042386106
ArN2,0.1,1,435.94,3.4512488062164763
ArN2,0.1,1,436.3,3.312880562446393
ArN2,0.1,1,436.65,3.1050664130027776
ArN2,0.1,1,437.0,3.1050664130027776
ArN2,0.1,1,437.35,2.863577233892501
ArN2,0.1,1,437.71,2.0764871366158584
ArN2,0.1,1,438.06,2.0764871366158584
ArN2,0.1,1,438.41,2.432626827607326
ArN2,0.1,1,438.77,2.3348984023071617
ArN2,0.1,1,439.12,2.298791044577421
ArN2,0.1,1,439.47,1.6196502368286192
ArN2,0.1,1,439.83,1.6591281375869358
ArN2,0.1,1,440.18,1.2847003761428768
ArN2,0.1,1,440.53,1.1797406746210342
ArN2,0.1,1,440.88,1.1797406746210342
ArN2,0.1,1,441.24,1.1797406746210342
ArN2,0.1,1,441.59,0.9679666716298386
ArN2,0.1,1,441.94,0.7814206488649641
ArN2,0.1,1,442.3,0.7814206488649641
ArN2,0.1,1,442.65,0.7814206488649641
ArN2,0.1,1,443.0,0.7814206488649641
ArN2,0.1,1,443.35,1.1844906963386932
ArN2,0.1,1,443.71,1.1723683220409384
ArN2,0.1,1,444.06,1.2932197349507673
ArN2,0.1,1,444.41,1.2932197349507673
ArN2,0.1,1,444.76,1.3124256986213798
ArN2,0.1,1,445.11,1.6651282805545302
ArN2,0.1,1,445.47,1.722969323632388
ArN2,0.1,1,445.82,1.470668079140979
ArN2,0.1,1,446.17,1.722969323632388
ArN2,0.1,1,446.52,1.4016354381676388
ArN2,0.1,1,446.88,1.2973326833732197
ArN2,0.1,1,447.23,0.7071947645805664
ArN2,0.1,1,447.58,0.38945867539763523
ArN2,0.1,1,447.93,0.7071947645805664
ArN2,0.1,1,448.28,0.4409269712796586
ArN2,0.1,1,448.63,0.09572158193801546
ArN2,0.1,1,448.99,0.044773489055055106
ArN2,0.1,1,449.34,0.0
ArN2,0.1,1,449.69,0.0
ArN2,0.1,1,450.04,0.0
ArN2,0.1,1,450.39,0.0
ArN2,0.1,1,450.74,0.0
ArN2,0.1,1,451.1,0.48348089342727185
ArN2,0.1,1,451.45,0.48348089342727185
ArN2,0.1,1,451.8,0.9623406547049291
ArN2,0.1,1,452.15,1.3055556011458158
ArN2,0.1,1,452.5,1.2706464453758382
ArN2,0.1,1,452.85,1.4421607240114973
ArN2,0.1,1,453.21,1.396502667102883
ArN2,0.1,1,453.56,1.4421607240114973
ArN2,0.1,1,453.91,1.4770698797814745
ArN2,0.1,1,454.26,1.7434753562103247
ArN2,0.1,1,454.61,1.7434753562103247
ArN2,0.1,1,454.96,1.854568257810461
ArN2,0.1,1,455.31,1.5432786433323384
ArN2,0.1,1,455.66,1.7400204795354646
ArN2,0.1,1,456.01,1.7688785073100242
ArN2,0.1,1,456.36,2.086726660247994
ArN2,0.1,1,456.72,2.1248255508980796
ArN2,0.1,1,457.07,1.9909599032957326
ArN2,0.1,1,457.42,2.1248255508980796
ArN2,0.1,1,457.77,1.9214905408799703
ArN2,0.1,1,458.12,1.2014616326286514
ArN2,0.1,1,458.47,0.7698720800413741
ArN2,0.1,1,458.82,0.8756295291825771
ArN2,0.1,1,459.17,1.5186218777794438
ArN2,0.1,1,459.52,1.1397849999892433
ArN2,0.1,1,459.87,0.9302408253939614
ArN2,0.1,1,460.22,0.8756295291825771
ArN2,0.1,1,460.57,0.9824885346370938
ArN2,0.1,1,460.92,0.9824885346370938
ArN2,0.1,1,461.27,1.4235305102523437
ArN2,0.1,1,461.62,1.7851294215997933
ArN2,0.1,1,461.97,2.013461517601198
ArN2,0.1,1,462.32,2.2122667878546802
ArN2,0.1,1,462.67,2.110353923595393
ArN2,0.1,1,463.02,2.110353923595393
ArN2,0.1,1,463.38,2.110353923595393
ArN2,0.1,1,463.73,2.110353923595393
ArN2,0.1,1,464.08,2.1782375514331265
ArN2,0.1,1,464.43,2.0072281728969226
ArN2,0.1,1,464.78,1.9103357669027272
ArN2,0.1,1,465.12,2.0072281728969226
ArN2,0.1,1,465.47,1.3070702572541495
ArN2,0.1,1,465.82,1.099734362568626
ArN2,0.1,1,466.17,1.099734362568626
ArN2,0.1,1,466.52,1.038376341014867
ArN2,0.1,1,466.87,1.0962102151834932
ArN2,0.1,1,467.22,1.240621388368475
ArN2,0.1,1,467.57,1.313303681122298
ArN2,0.1,1,467.92,1.1715940656379582
ArN2,0.1,1,468.27,1.240621388368475
ArN2,0.1,1,468.62,1.240621388368475
ArN2,0.1,1,468.97,1.3871954675032658
ArN2,0.1,1,469.32,1.447662743396377
ArN2,0.1,1,469.67,1.4291994944449848
ArN2,0.1,1,470.02,1.4291994944449848
ArN2,0.1,1,470.37,1.4291994944449848
ArN2,0.1,1,470.72,1.3849767471820578
ArN2,0.1,1,471.07,1.379339843133602
ArN2,0.1,1,471.42,1.4454027864737236
ArN2,0.1,1,471.76,1.453429530026594
ArN2,0.1,1,472.11,1.4454027864737236
ArN2,0.1,1,472.46,1.4454027864737236
ArN2,0.1,1,472.81,1.4454027864737236
ArN2,0.1,1,473.16,1.4763781666885603
ArN2,0.1,1,473.51,1.5468697732300032
ArN2,0.1,1,473.86,1.5468697732300032
ArN2,0.1,1,474.21,1.6522652793818964
ArN2,0.1,1,474.56,1.7358750266812664
ArN2,0.1,1,474.9,1.6888248964824162
ArN2,0.1,1,475.25,1.5345915398341345
ArN2,0.1,1,475.6,1.5345915398341345
ArN2,0.1,1,475.95,1.4610173866855487
ArN2,0.1,1,476.3,1.4515532758945162
ArN2,0.1,1,476.65,1.452168260530481
ArN2,0.1,1,477.0,1.3948609656880855
ArN2,0.1,1,477.34,1.3948609656880855
ArN2,0.1,1,477.69,1.3948609656880855
ArN2,0.1,1,478.04,0.8435944711624687
ArN2,0.1,1,478.39,0.6302580011995567
ArN2,0.1,1,478.74,0.8435944711624687
ArN2,0.1,1,479.09,0.6302580011995567
ArN2,0.1,1,479.43,0.7021783161403776
ArN2,0.1,1,479.78,0.6302580011995567
ArN2,0.1,1,480.13,0.5631155376745239
ArN2,0.1,1,480.48,0.37972999106584987
ArN2,0.1,1,480.83,0.08879195223274312
ArN2,0.1,1,481.17,0.08879195223274312
ArN2,0.1,1,481.52,0.28321563539051003
ArN2,0.1,1,481.87,0.2278163848497718
ArN2,0.1,1,482.22,0.2278163848497718
ArN2,0.1,1,482.57,0.40488097914604526
ArN2,0.1,1,482.91,0.03339270169200481
ArN2,0.1,1,483.26,0.1442130679525103
ArN2,0.1,1,483.61,0.01846164733510537
ArN2,0.1,1,483.96,0.11641040250061022
ArN2,0.1,1,484.3,0.11641040250061022
ArN2,0.1,1,484.65,0.2859778049626413
ArN2,0.1,1,485.0,0.5458607737606099
ArN2,0.1,1,485.35,0.6382159482319314
ArN2,0.1,1,485.69,0.5565424298304609
ArN2,0.1,1,486.04,0.5565424298304609
ArN2,0.1,1,486.39,0.8176410545265258
ArN2,0.1,1,486.74,0.8176410545265258
ArN2,0.1,1,487.08,1.0516706363681925
ArN2,0.1,1,487.43,1.2979193525495083
ArN2,0.1,1,487.78,1.3977746186647568
ArN2,0.1,1,488.12,1.3977746186647568
ArN2,0.1,1,488.47,1.3977746186647568
ArN2,0.1,1,488.82,1.6581891950968775
ArN2,0.1,1,489.17,1.6581891950968775
ArN2,0.1,1,489.51,1.1810415164589512
ArN2,0.1,1,489.86,0.9726603531454887
ArN2,0.1,1,490.21,1.0013532940110923
ArN2,0.1,1,490.55,1.1810415164589512
ArN2,0.1,1,490.9,0.9726603531454887
ArN2,0.1,1,491.25,1.0013532940110923
ArN2,0.1,1,491.59,0.9726603531454887
ArN2,0.1,1,491.94,0.8171078622042847
ArN2,0.1,1,492.29,0.8013314579396353
ArN2,0.1,1,492.63,0.8013314579396353
ArN2,0.1,1,492.98,0.6605806942662186
ArN2,0.1,1,493.33,0.8013314579396353
ArN2,0.1,1,493.67,0.9048565344424593
ArN2,0.1,1,494.02,0.6792555609551982
ArN2,0.1,1,494.37,0.7814125409301327
ArN2,0.1,1,494.71,0.8419067764819768
ArN2,0.1,1,495.06,0.8419067764819768
ArN2,0.1,1,495.4,0.9048565344424593
ArN2,0.1,1,495.75,0.9279451054612831
ArN2,0.1,1,496.1,0.8086099535510235
ArN2,0.1,1,496.44,0.6544278695074726
ArN2,0.1,1,496.79,0.6653380063754517
ArN2,0.1,1,497.13,0.6276027869542987
ArN2,0.1,1,497.48,0.718835113037367
ArN2,0.1,1,497.83,1.0129388341245398
ArN2,0.1,1,498.17,1.1452793688151235
ArN2,0.1,1,498.52,1.1416005196176362
ArN2,0.1,1,498.86,1.0259952057252189
ArN2,0.1,1,499.21,1.1882012326679587
ArN2,0.1,1,499.56,1.0259952057252189
ArN2,0.1,1,499.9,1.2723556720977367
ArN2,0.1,1,500.25,1.4050783529805815
ArN2,0.1,1,500.59,1.4050783529805815
ArN2,0.1,1,500.94,1.2180461403527545
ArN2,0.1,1,501.28,1.2180461403527545
ArN2,0.1,1,501.63,1.0558401134100144
ArN2,0.1,1,501.97,0.8042867513958203
ArN2,0.1,1,502.32,0.9752696185238671
ArN2,0.1,1,502.67,0.9752696185238671
ArN2,0.1,1,503.01,1.2090063126621433
ArN2,0.1,1,503.36,0.5676541158457757
ArN2,0.1,1,503.7,0.30528264184844667
ArN2,0.1,1,504.05,0.30528264184844667
ArN2,0.1,1,504.39,0.9108816014449702
ArN2,0.1,1,504.74,1.0825517391787431
ArN2,0.1,1,505.08,1.0825517391787431
ArN2,0.1,1,505.43,0.8761034725640945
ArN2,0.1,1,505.77,0.9445429343137031
ArN2,0.1,1,506.12,0.743573748989186
ArN2,0.1,1,506.46,0.6562209841647861
ArN2,0.1,1,506.81,0.6751256284007932
ArN2,0.1,1,507.15,0.8578852757623262
ArN2,0.1,1,507.49,0.8578852757623262
ArN2,0.1,1,507.84,0.743573748989186
ArN2,0.1,1,508.18,0.6562209841647861
ArN2,0.1,1,508.53,0.6751256284007932
ArN2,0.1,1,508.87,0.8578852757623262
ArN2,0.1,1,509.22,0.911749934225901
ArN2,0.1,1,509.56,1.0438546483262559
ArN2,0.1,1,509.91,1.0716581796620344
ArN2,0.1,1,510.25,1.0883765057556263
ArN2,0.1,1,510.6,1.13228547722985
ArN2,0.1,1,510.94,1.0662791491785766
ArN2,0.1,1,511.28,1.094606043355152
ArN2,0.1,1,511.63,1.117950272717114
ArN2,0.1,1,511.97,1.2002283459610645
ArN2,0.1,1,512.32,1.2457392026103484
ArN2,0.1,1,512.66,1.2140675921415742
ArN2,0.1,1,513.0,1.1207903718383023
ArN2,0.1,1,513.35,1.050264129941723
ArN2,0.1,1,513.69,1.142039162214509
ArN2,0.1,1,514.04,1.0086376804479378
ArN2,0.1,1,514.38,1.0086376804479378
ArN2,0.1,1,514.72,0.976682571641161
ArN2,0.1,1,515.07,0.9107260540014382
ArN2,0.1,1,515.41,0.9526975882091752
ArN2,0.1,1,515.76,0.9107260540014382
ArN2,0.1,1,516.1,0.9526975882091752
ArN2,0.1,1,516.44,0.9526975882091752
ArN2,0.1,1,516.79,0.9107260540014382
ArN2,0.1,1,517.13,0.8136983246428897
ArN2,0.1,1,517.47,0.8136983246428897
ArN2,0.1,1,517.82,0.7365567299152502
ArN2,0.1,1,518.16,0.6347656330853344
ArN2,0.1,1,518.5,0.6347656330853344
ArN2,0.1,1,518.85,0.6347656330853344
ArN2,0.1,1,519.19,0.5311806769032809
ArN2,0.1,1,519.53,0.43205710278300036
ArN2,0.1,1,519.88,0.3646826782038373
ArN2,0.1,1,520.22,0.2872253066460509
ArN2,0.1,1,520.56,0.2872253066460509
ArN2,0.1,1,520.91,0.07147821596564245
ArN2,0.1,1,521.25,0.0
ArN2,0.1,1,521.59,0.0
ArN2,0.1,1,521.93,0.0
ArN2,0.1,1,522.28,0.0
ArN2,0.1,1,522.62,0.0
ArN2,0.1,1,522.96,0.16910065694626725
ArN2,0.1,1,523.31,0.5057078193752886
ArN2,0.1,1,523.65,0.3800797869763293
ArN2,0.1,1,523.99,0.7464014864607824
ArN2,0.1,1,524.33,0.7464014864607824
ArN2,0.1,1,524.68,0.08515383995825707
ArN2,0.1,1,525.02,0.15701034038416667
ArN2,0.1,1,525.36,0.6109891747277579
ArN2,0.1,1,525.7,0.6109891747277579
ArN2,0.1,1,526.05,0.34706049579349324
ArN2,0.1,1,526.39,0.01601154139146972
ArN2,0.1,1,526.73,0.0
ArN2,0.1,1,527.07,0.0
ArN2,0.1,1,527.41,0.0
ArN2,0.1,1,527.76,0.0
ArN2,0.1,1,528.1,0.07069730055148483
ArN2,0.1,1,528.44,0.17257104015161415
ArN2,0.1,1,528.78,0.39279598958473677
ArN2,0.1,1,529.12,0.39279598958473677
ArN2,0.1,1,529.47,0.27126967991617496
ArN2,0.1,1,529.81,0.3547490519673558
ArN2,0.1,1,530.15,0.5202887318419784
ArN2,0.1,1,530.49,0.6513108907387998
ArN2,0.1,1,530.83,0.808628140046788
ArN2,0.1,1,531.18,0.7529483403866879
ArN2,0.1,1,531.52,0.8136986344481189
ArN2,0.1,1,531.86,0.8564473215252718
ArN2,0.1,1,532.2,0.8394164870982803
ArN2,0.1,1,532.54,0.9353606844931707
ArN2,0.1,1,532.88,0.9353606844931707
ArN2,0.1,1,533.22,0.9675975412864137
ArN2,0.1,1,533.57,0.9675975412864137
ArN2,0.1,1,533.91,0.9947759976525752
ArN2,0.1,1,534.25,0.9757824878654991
ArN2,0.1,1,534.59,0.9635648663411193
ArN2,0.1,1,534.93,0.985584293369112
ArN2,0.1,1,535.27,0.9553799197620341
ArN2,0.1,1,535.61,0.9635648663411193
ArN2,0.1,1,535.95,0.985584293369112
ArN2,0.1,1,536.3,0.8697499912500913
ArN2,0.1,1,536.64,0.7500645023020469
ArN2,0.1,1,536.98,0.7500645023020469
ArN2,0.1,1,537.32,0.6250922783604909
ArN2,0.1,1,537.66,0.5532152576135905
ArN2,0.1,1,538.0,0.5532152576135905
ArN2,0.1,1,538.34,0.5529550764989616
ArN2,0.1,1,538.68,0.5532152576135905
ArN2,0.1,1,539.02,0.6250922783604909
ArN2,0.1,1,539.36,0.4717875376878162
ArN2,0.1,1,539.7,0.4717875376878162
ArN2,0.1,1,540.04,0.5704203702776178
ArN2,0.1,1,540.39,0.605592946557609
ArN2,0.1,1,540.73,0.6825700233483506
ArN2,0.1,1,541.07,0.7985312808344839
ArN2,0.1,1,541.41,0.7985312808344839
ArN2,0.1,1,541.75,1.2180351056581267
ArN2,0.1,1,542.09,1.5090586771920775
ArN2,0.1,1,542.43,0.9668249555062339
ArN2,0.1,1,542.77,1.0403384967833311
ArN2,0.1,1,543.11,1.1738582526560442
ArN2,0.1,1,543.45,0.9834932201656464
ArN2,0.1,1,543.79,0.9834932201656464
ArN2,0.1,1,544.13,0.6980305199367282
ArN2,0.1,1,544.47,0.8436443149634794
ArN2,0.1,1,544.81,0.8436443149634794
ArN2,0.1,1,545.15,0.6980305199367282
ArN2,0.1,1,545.49,0.6019607036270233
ArN2,0.1,1,545.83,0.8436443149634794
ArN2,0.1,1,546.17,0.9170106495607481
ArN2,0.1,1,546.51,1.1200002754188774
ArN2,0.1,1,546.85,1.0006203968601182
ArN2,0.1,1,547.19,1.0006203968601182
ArN2,0.1,1,547.53,1.139413765752046
ArN2,0.1,1,547.87,1.2535372609266209
ArN2,0.1,1,548.21,1.0006203968601182
ArN2,0.1,1,548.54,0.43774776074535837
ArN2,0.1,1,548.88,0.43774776074535837
ArN2,0.1,1,549.22,0.26227639278536113
ArN2,0.1,1,549.56,0.2403643242749755
ArN2,0.1,1,549.9,0.14347797946792903
ArN2,0.1,1,550.24,0.0
ArN2,0.1,1,550.58,0.002640532194662265
ArN2,0.1,1,550.92,0.14817896255614127
ArN2,0.1,1,551.26,0.14407294120471614
ArN2,0.1,1,551.6,0.14407294120471614
ArN2,0.1,1,551.94,0.012192097257414446
ArN2,0.1,1,552.28,0.14407294120471614
ArN2,0.1,1,552.61,0.21930266432882414
ArN2,0.1,1,552.95,0.14407294120471614
ArN2,0.1,1,553.29,0.21930266432882414
ArN2,0.1,1,553.63,0.14407294120471614
ArN2,0.1,1,553.97,0.2224717993238085
ArN2,0.1,1,554.31,0.2440691591483888
ArN2,0.1,1,554.65,0.48630447663023724
ArN2,0.1,1,554.99,0.33127232454316463
ArN2,0.1,1,555.32,0.3558746562574254
ArN2,0.1,1,555.66,0.6669665361226057
ArN2,0.1,1,556.0,0.9500613308848651
ArN2,0.1,1,556.34,1.152167169959941
ArN2,0.1,1,556.68,0.9984728985268263
ArN2,0.1,1,557.02,1.1047253922617999
ArN2,0.1,1,557.36,1.208181198054351
ArN2,0.1,1,557.69,1.208181198054351
ArN2,0.1,1,558.03,0.9984728985268263
ArN2,0.1,1,558.37,0.6770741205382166
ArN2,0.1,1,558.71,0.9984728985268263
ArN2,0.1,1,559.05,0.9025589413152356
ArN2,0.1,1,559.38,0.8242656996020707
ArN2,0.1,1,559.72,0.5588896085466553
ArN2,0.1,1,560.06,0.10981365593477214
ArN2,0.1,1,560.4,0.0907337294848448
ArN2,0.1,1,560.74,0.0
ArN2,0.1,1,561.07,0.42334163899082206
ArN2,0.1,1,561.41,0.590699675010108
ArN2,0.1,1,561.75,0.590699675010108
ArN2,0.1,1,562.09,0.33021045122591486
ArN2,0.1,1,562.42,0.3159900402907704
ArN2,0.1,1,562.76,0.3159900402907704
ArN2,0.1,1,563.1,0.48334201512290725
ArN2,0.1,1,563.44,0.3909522052964493
ArN2,0.1,1,563.77,0.48334201512290725
ArN2,0.1,1,564.11,0.48334201512290725
ArN2,0.1,1,564.45,0.3224163587530361
ArN2,0.1,1,564.79,0.2878675920044356
ArN2,0.1,1,565.12,0.34982954311551345
ArN2,0.1,1,565.46,0.4404201512700721
ArN2,0.1,1,565.8,0.5089616822898945
ArN2,0.1,1,566.14,0.34982954311551345
ArN2,0.1,1,566.47,0.33734419681684236
ArN2,0.1,1,566.81,0.34982954311551345
ArN2,0.1,1,567.15,0.34982954311551345
ArN2,0.1,1,567.48,0.42642563099975417
ArN2,0.1,1,567.82,0.5643781238865886
ArN2,0.1,1,568.16,0.6462734211067047
ArN2,0.1,1,568.49,0.6462734211067047
ArN2,0.1,1,568.83,0.5490191729201906
ArN2,0.1,1,569.17,0.3552343609317999
ArN2,0.1,1,569.5,0.6058193263073408
ArN2,0.1,1,569.84,0.583979706709773
ArN2,0.1,1,570.18,0.5936862649867607
ArN2,0.1,1,570.51,0.5532321701873968
ArN2,0.1,1,570.85,0.5293982442353964
ArN2,0.1,1,571.19,0.5293982442353964
ArN2,0.1,1,571.52,0.5188690962739183
ArN2,0.1,1,571.86,0.5532321701873968
ArN2,0.1,1,572.2,0.8153186513969525
ArN2,0.1,1,572.53,0.9206187898505191
ArN2,0.1,1,572.87,0.6492846688195335
ArN2,0.1,1,573.21,0.5524095805029063
ArN2,0.1,1,573.54,0.6141772095406773
ArN2,0.1,1,573.88,0.6141772095406773
ArN2,0.1,1,574.21,0.05730037336742157
ArN2,0.1,1,574.55,0.37443994012501264
ArN2,0.1,1,574.89,0.6402727287652517
ArN2,0.1,1,575.22,0.25188373537533043
ArN2,0.1,1,575.56,0.07738215735915352
ArN2,0.1,1,575.89,0.07738215735915352
ArN2,0.1,1,576.23,0.6432427104682016
ArN2,0.1,1,576.57,0.9798229774535513
ArN2,0.1,1,576.9,0.8808672232205432
ArN2,0.1,1,577.24,1.006745878864434
ArN2,0.1,1,577.57,1.0831237288828184
ArN2,0.1,1,577.91,1.323154253993783
ArN2,0.1,1,578.24,1.3109886698139552
ArN2,0.1,1,578.58,1.3812984407409319
ArN2,0.1,1,578.91,1.3812984407409319
ArN2,0.1,1,579.25,1.3042174578847814
ArN2,0.1,1,579.59,1.1583344025616016
ArN2,0.1,1,579.92,1.0747610575136213
ArN2,0.1,1,580.26,0.8515676035151671
ArN2,0.1,1,580.59,1.0258628280034963
ArN2,0.1,1,580.93,0.9725575578455419
ArN2,0.1,1,581.26,0.7894057998840386
ArN2,0.1,1,581.6,0.7894057998840386
ArN2,0.1,1,581.93,0.7894057998840386
ArN2,0.1,1,582.27,1.2306236891600921
ArN2,0.1,1,582.6,1.3255591975890786
ArN2,0.1,1,582.94,0.9350214917164232
ArN2,0.1,1,583.27,0.9350214917164232
ArN2,0.1,1,583.61,0.9350214917164232
ArN2,0.1,1,583.94,1.0489210147163477
ArN2,0.1,1,584.28,0.9346320680313103
ArN2,0.1,1,584.61,0.9682716567075793
ArN2,0.1,1,584.94,0.8912253092065651
ArN2,0.1,1,585.28,0.8228890832949904
ArN2,0.1,1,585.61,0.691867302555268
ArN2,0.1,1,585.95,0.5694486398255152
ArN2,0.1,1,586.28,0.6786365968931475
ArN2,0.1,1,586.62,0.6786365968931475
ArN2,0.1,1,586.95,0.6268913763193038
ArN2,0.1,1,587.29,0.681703096424604
ArN2,0.1,1,587.62,0.681703096424604
ArN2,0.1,1,587.95,0.681703096424604
ArN2,0.1,1,588.29,0.8481660939748106
ArN2,0.1,1,588.62,0.8481660939748106
ArN2,0.1,1,588.96,0.9087340599484398
ArN2,0.1,1,589.29,0.9441572064354734
ArN2,0.1,1,589.62,0.9984290000255235
ArN2,0.1,1,589.96,1.073431861573488
ArN2,0.1,1,590.29,1.1884177425334148
ArN2,0.1,1,590.63,1.3138638088652033
ArN2,0.1,1,590.96,1.382926707007268
ArN2,0.1,1,591.29,1.4598499712457256
ArN2,0.1,1,591.63,1.7897709785977618
ArN2,0.1,1,591.96,1.8913045221802405
ArN2,0.1,1,592.29,1.9150467339265524
ArN2,0.1,1,592.63,1.9600726956039265
ArN2,0.1,1,592.96,1.8913045221802405
ArN2,0.1,1,593.3,1.8480969166475298
ArN2,0.1,1,593.63,1.8913045221802405
ArN2,0.1,1,593.96,1.8480969166475298
ArN2,0.1,1,594.3,1.785854214377375
ArN2,0.1,1,594.63,1.8480969166475298
ArN2,0.1,1,594.96,1.8773781403254217
ArN2,0.1,1,595.3,1.6810216532181503
ArN2,0.1,1,595.63,2.1240017907542303
ArN2,0.1,1,595.96,1.8773781403254217
ArN2,0.1,1,596.29,2.047544244290535
ArN2,0.1,1,596.63,2.3626393876443132
ArN2,0.1,1,596.96,2.1410659704232224
ArN2,0.1,1,597.29,2.1410659704232224
ArN2,0.1,1,597.63,1.7011894815869228
ArN2,0.1,1,597.96,1.7452744940483125
ArN2,0.1,1,598.29,1.5884167652626688
ArN2,0.1,1,598.63,1.5884167652626688
ArN2,0.1,1,598.96,0.6824759147617541
ArN2,0.1,1,599.29,0.310933801374361
ArN2,0.1,1,599.62,0.6824759147617541
ArN2,0.1,1,599.96,0.0722355275225325
ArN2,0.1,1,600.29,0.0
ArN2,0.1,1,600.62,0.0
ArN2,0.1,1,600.95,0.0
ArN2,0.1,1,601.29,0.0
ArN2,0.1,1,601.62,0.0
ArN2,0.1,1,601.95,0.0
ArN2,0.1,1,602.28,0.0
ArN2,0.1,1,602.61,0.0
ArN2,0.1,1,602.95,0.0
ArN2,0.1,1,603.28,0.0
ArN2,0.1,1,603.61,0.0
ArN2,0.1,1,603.94,0.0
ArN2,0.1,1,604.27,0.9549280747608717
ArN2,0.1,1,604.61,1.3889007140933338
ArN2,0.1,1,604.94,1.412089084357181
ArN2,0.1,1,605.27,1.3417790151185716
ArN2,0.1,1,605.6,1.3417790151185716
ArN2,0.1,1,605.93,1.3889007140933338
ArN2,0.1,1,606.27,1.412089084357181
ArN2,0.1,1,606.6,1.412089084357181
ArN2,0.1,1,606.93,1.3382193415120731
ArN2,0.1,1,607.26,1.1555679712541709
ArN2,0.1,1,607.59,0.9420236891604402
ArN2,0.1,1,607.92,0.9420236891604402
ArN2,0.1,1,608.26,0.6915781628267741
ArN2,0.1,1,608.59,0.9420236891604402
ArN2,0.1,1,608.92,0.7913972563299987
ArN2,0.1,1,609.25,0.7913972563299987
ArN2,0.1,1,609.58,0.5551841342994671
ArN2,0.1,1,609.91,0.9081063400209343
ArN2,0.1,1,610.24,1.2995551369694849
ArN2,0.1,1,610.57,1.05867488763783
ArN2,0.1,1,610.9,1.05867488763783
ArN2,0.1,1,611.24,0.6518723436013227
ArN2,0.1,1,611.57,0.5539205844084476
ArN2,0.1,1,611.9,0.5539205844084476
ArN2,0.1,1,612.23,0.47128928589168195
ArN2,0.1,1,612.56,0.6159641391636169
ArN2,0.1,1,612.89,0.7588366182216549
ArN2,0.1,1,613.22,0.6827151273503241
ArN2,0.1,1,613.55,0.5641756243958526
ArN2,0.1,1,613.88,0.40045643198734154
ArN2,0.1,1,614.21,0.5641756243958526
ArN2,0.1,1,614.54,0.7945959832798144
ArN2,0.1,1,614.87,0.6281752193389796
ArN2,0.1,1,615.2,0.9658956234884248
ArN2,0.1,1,615.53,1.2054548216414394
ArN2,0.1,1,615.87,1.1517749156669228
ArN2,0.1,1,616.2,1.0573957340187288
ArN2,0.1,1,616.53,0.5794172981456538
ArN2,0.1,1,616.86,0.8888860724411562
ArN2,0.1,1,617.19,0.8888860724411562
ArN2,0.1,1,617.52,1.0573957340187288
ArN2,0.1,1,617.85,0.8888860724411562
ArN2,0.1,1,618.18,1.0856473638726716
ArN2,0.1,1,618.51,1.1742661108007357
ArN2,0.1,1,618.84,1.2008747223843068
ArN2,0.1,1,619.17,1.0815106000324763
ArN2,0.1,1,619.5,0.968136290322559
ArN2,0.1,1,619.83,0.968136290322559
ArN2,0.1,1,620.16,1.0810695894291278
ArN2,0.1,1,620.49,0.9496756460348357
ArN2,0.1,1,620.82,0.8752269501690543
ArN2,0.1,1,621.14,1.0626089451414045
ArN2,0.1,1,621.47,1.0626089451414045
ArN2,0.1,1,621.8,1.0626089451414045
ArN2,0.1,1,622.13,1.0626089451414045
ArN2,0.1,1,622.46,1.4558505048757735
